sample_index,condition,distortion_type,severity_level,clean_reference_f1,distorted_clean_control_f1,restored_clean_control_f1,distorted_distortion_aware_f1
2911,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.0,0.6666666865348816,1.0
5538,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
2021,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
3371,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
3559,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2510,Salt & Pepper L4,salt_pepper,4,1.0,0.800000011920929,1.0,1.0
4444,Salt & Pepper L4,salt_pepper,4,1.0,0.0,1.0,1.0
919,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
4914,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2349,Salt & Pepper L4,salt_pepper,4,0.5,0.0,0.4000000059604645,0.0
1135,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
1439,Salt & Pepper L4,salt_pepper,4,1.0,0.6666666865348816,0.6666666865348816,1.0
791,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
1232,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
663,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2335,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,1.0,0.6666666865348816,0.6666666865348816
4903,Salt & Pepper L4,salt_pepper,4,1.0,0.0,1.0,0.0
2908,Salt & Pepper L4,salt_pepper,4,1.0,0.0,1.0,0.0
5656,Salt & Pepper L4,salt_pepper,4,1.0,0.0,1.0,1.0
4584,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
413,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
1503,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
1269,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
3132,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,1.0,0.6666666865348816,0.5
4832,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2298,Salt & Pepper L4,salt_pepper,4,1.0,0.0,1.0,0.0
4485,Salt & Pepper L4,salt_pepper,4,0.0,0.0,0.0,0.0
3236,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
5260,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
3061,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.0,0.6666666865348816,0.5
493,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.0,1.0,0.6666666865348816
3067,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
4726,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
511,Salt & Pepper L4,salt_pepper,4,1.0,0.5,0.6666666865348816,1.0
2633,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
4427,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2169,Salt & Pepper L4,salt_pepper,4,1.0,0.800000011920929,1.0,0.800000011920929
1145,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
720,Salt & Pepper L4,salt_pepper,4,1.0,0.0,0.6666666865348816,1.0
266,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2316,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
3156,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
1835,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,1.0,1.0,1.0
2940,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.6666666865348816,0.0,0.6666666865348816
912,Salt & Pepper L4,salt_pepper,4,0.5,0.6666666865348816,0.6666666865348816,0.5
2968,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
4670,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
5645,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
734,Salt & Pepper L4,salt_pepper,4,0.0,0.0,0.0,0.0
3237,Salt & Pepper L4,salt_pepper,4,1.0,1.0,0.6666666865348816,1.0
1048,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2366,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1459,Salt & Pepper L4,salt_pepper,4,0.5,0.6666666865348816,0.5,0.4000000059604645
5284,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1622,Salt & Pepper L4,salt_pepper,4,1.0,0.0,1.0,1.0
966,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
4518,Salt & Pepper L4,salt_pepper,4,0.5,0.5,0.5,0.5
2775,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
4417,Salt & Pepper L4,salt_pepper,4,1.0,0.6666666865348816,1.0,1.0
1658,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
1100,Salt & Pepper L4,salt_pepper,4,1.0,0.6666666865348816,0.6666666865348816,0.5
5074,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2469,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.0,0.0,0.6666666865348816
3057,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
4392,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
4662,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
1997,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,1.0,0.5,1.0
4595,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
4251,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
892,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,0.800000011920929
3631,Salt & Pepper L4,salt_pepper,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
2963,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2642,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
5435,Salt & Pepper L4,salt_pepper,4,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
3720,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5
1555,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
3436,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2855,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
5129,Salt & Pepper L4,salt_pepper,4,0.800000011920929,0.5,0.800000011920929,0.800000011920929
1855,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,1.0,0.5,0.800000011920929
1933,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2188,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.6666666865348816,1.0,0.6666666865348816
775,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.5,0.6666666865348816,0.800000011920929
68,Salt & Pepper L4,salt_pepper,4,0.5,0.6666666865348816,0.5,0.5
2173,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.6666666865348816,0.5,0.6666666865348816
437,Salt & Pepper L4,salt_pepper,4,1.0,0.5,1.0,0.800000011920929
4998,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
5062,Salt & Pepper L4,salt_pepper,4,1.0,0.0,0.0,1.0
108,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2603,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
3938,Salt & Pepper L4,salt_pepper,4,0.800000011920929,0.0,0.0,0.6666666865348816
5707,Salt & Pepper L4,salt_pepper,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
4273,Salt & Pepper L4,salt_pepper,4,0.5,0.5,0.5,0.4000000059604645
332,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.5,0.5,0.6666666865348816
610,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
631,Salt & Pepper L4,salt_pepper,4,0.0,0.0,0.0,0.0
4742,Salt & Pepper L4,salt_pepper,4,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
614,Salt & Pepper L4,salt_pepper,4,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
3555,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
2097,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
1696,Salt & Pepper L4,salt_pepper,4,0.8571428656578064,0.8571428656578064,0.6666666865348816,0.8571428656578064
4332,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
5304,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
3349,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3914,Salt & Pepper L4,salt_pepper,4,1.0,1.0,0.6666666865348816,1.0
5256,Salt & Pepper L4,salt_pepper,4,1.0,1.0,1.0,1.0
564,Salt & Pepper L4,salt_pepper,4,0.6666666865348816,1.0,1.0,0.5
1676,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.0,0.6666666865348816
526,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3278,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
4933,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4362,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
186,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5815,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.5
2589,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5330,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1008,Overexposure L3,overexposure,3,0.8571428656578064,0.800000011920929,0.800000011920929,0.800000011920929
3531,Overexposure L3,overexposure,3,0.5,1.0,1.0,1.0
4002,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
165,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1000,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1247,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4037,Overexposure L3,overexposure,3,0.800000011920929,1.0,0.800000011920929,1.0
890,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
4523,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2411,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4139,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3654,Overexposure L3,overexposure,3,0.6666666865348816,1.0,0.6666666865348816,0.6666666865348816
2786,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5406,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
22,Overexposure L3,overexposure,3,0.6666666865348816,1.0,1.0,0.6666666865348816
1391,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3259,Overexposure L3,overexposure,3,1.0,0.0,0.0,0.0
2804,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
714,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5282,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3027,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
5437,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,0.5
1659,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5761,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
3972,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4169,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
534,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
761,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
2925,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2702,Overexposure L3,overexposure,3,0.800000011920929,1.0,0.6666666865348816,1.0
4,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3808,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5118,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1788,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5457,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
45,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
855,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3617,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3751,Overexposure L3,overexposure,3,0.800000011920929,1.0,0.800000011920929,1.0
2196,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
99,Overexposure L3,overexposure,3,1.0,1.0,0.800000011920929,1.0
3462,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2215,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4167,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2847,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2084,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
4237,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
43,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4460,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3140,Overexposure L3,overexposure,3,0.5,0.0,0.6666666865348816,0.5
4340,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3628,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.0,0.5
2122,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3280,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5470,Overexposure L3,overexposure,3,0.6666666865348816,0.0,0.0,0.0
3283,Overexposure L3,overexposure,3,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
3647,Overexposure L3,overexposure,3,0.0,0.0,0.0,0.0
944,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5
2878,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5549,Overexposure L3,overexposure,3,1.0,1.0,0.6666666865348816,1.0
4498,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4413,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5430,Overexposure L3,overexposure,3,0.6666666865348816,0.5,0.5,0.800000011920929
1777,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2474,Overexposure L3,overexposure,3,0.6666666865348816,0.5,0.0,0.6666666865348816
1441,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
623,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1107,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5694,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3759,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2457,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
954,Overexposure L3,overexposure,3,1.0,0.800000011920929,0.5,1.0
3245,Overexposure L3,overexposure,3,0.0,1.0,0.6666666865348816,1.0
4372,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4995,Overexposure L3,overexposure,3,0.8571428656578064,0.6666666865348816,0.6666666865348816,0.8571428656578064
3404,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5784,Overexposure L3,overexposure,3,1.0,0.6666666865348816,0.5,0.5
4730,Overexposure L3,overexposure,3,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.800000011920929
593,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
864,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
851,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1053,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
5067,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1553,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2871,Overexposure L3,overexposure,3,1.0,0.6666666865348816,1.0,0.6666666865348816
5566,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.800000011920929
4735,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
145,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2181,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1749,Overexposure L3,overexposure,3,0.5714285969734192,0.6666666865348816,0.5714285969734192,0.5714285969734192
2624,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3813,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
916,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3885,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
3670,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2573,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,1.0,0.0
4141,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2691,Overexposure L3,overexposure,3,1.0,0.800000011920929,1.0,0.800000011920929
2811,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4704,Overexposure L3,overexposure,3,0.0,0.0,0.0,0.0
847,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
252,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.5
3149,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2416,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3548,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3626,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4712,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3431,Overexposure L3,overexposure,3,0.5,0.5,1.0,0.5
5305,Overexposure L3,overexposure,3,0.6666666865348816,1.0,1.0,1.0
1075,Overexposure L3,overexposure,3,1.0,0.6666666865348816,1.0,1.0
100,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2388,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4090,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4574,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.5
530,Overexposure L3,overexposure,3,1.0,0.8571428656578064,0.75,0.8571428656578064
1402,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
408,Overexposure L3,overexposure,3,1.0,0.800000011920929,1.0,1.0
573,Overexposure L3,overexposure,3,0.6666666865348816,1.0,1.0,1.0
2302,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
459,Overexposure L3,overexposure,3,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
2595,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1525,Overexposure L3,overexposure,3,0.5,0.5,0.5,0.6666666865348816
1019,Overexposure L3,overexposure,3,1.0,0.6666666865348816,0.6666666865348816,0.6666666865348816
1263,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1060,Overexposure L3,overexposure,3,1.0,0.0,0.0,0.0
3870,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1449,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3856,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4271,Overexposure L3,overexposure,3,1.0,0.0,0.0,0.0
1092,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1127,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5131,Overexposure L3,overexposure,3,0.0,0.0,0.0,0.0
4693,Overexposure L3,overexposure,3,0.0,0.0,0.0,0.6666666865348816
591,Overexposure L3,overexposure,3,1.0,0.6666666865348816,1.0,1.0
1597,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2450,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3705,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2309,Overexposure L3,overexposure,3,0.0,0.0,0.0,0.0
4021,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,1.0
3678,Overexposure L3,overexposure,3,0.0,0.6666666865348816,0.0,1.0
3901,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5202,Overexposure L3,overexposure,3,0.75,0.75,0.75,0.75
957,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
2144,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2227,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1268,Overexposure L3,overexposure,3,0.8571428656578064,0.8571428656578064,0.8571428656578064,0.8571428656578064
3725,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2370,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
5686,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1446,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,1.0,0.800000011920929
3674,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,1.0
4258,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0
3997,Overexposure L3,overexposure,3,1.0,1.0,1.0,0.6666666865348816
2168,Overexposure L3,overexposure,3,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2576,Overexposure L3,overexposure,3,1.0,1.0,0.6666666865348816,0.6666666865348816
4219,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4621,Overexposure L3,overexposure,3,0.0,0.0,0.0,0.0
5335,Overexposure L3,overexposure,3,0.8571428656578064,0.8571428656578064,0.8571428656578064,0.8571428656578064
352,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
1570,Overexposure L3,overexposure,3,1.0,1.0,0.6666666865348816,1.0
5755,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
3672,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1260,Overexposure L3,overexposure,3,0.0,0.0,0.0,0.0
2192,Overexposure L3,overexposure,3,0.800000011920929,1.0,0.800000011920929,1.0
4643,Overexposure L3,overexposure,3,1.0,0.800000011920929,0.800000011920929,1.0
2247,Overexposure L3,overexposure,3,1.0,1.0,1.0,0.6666666865348816
503,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
216,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3746,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2372,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
4305,Overexposure L3,overexposure,3,0.6666666865348816,0.8571428656578064,0.6666666865348816,0.8571428656578064
2269,Overexposure L3,overexposure,3,1.0,0.6666666865348816,1.0,0.6666666865348816
3093,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
1497,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
3469,Overexposure L3,overexposure,3,1.0,1.0,1.0,0.6666666865348816
1715,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
812,Overexposure L3,overexposure,3,1.0,1.0,1.0,0.6666666865348816
4110,Overexposure L3,overexposure,3,0.6666666865348816,0.6666666865348816,1.0,0.6666666865348816
3699,Overexposure L3,overexposure,3,0.6666666865348816,1.0,0.6666666865348816,1.0
841,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
2621,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4278,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
4674,Overexposure L3,overexposure,3,1.0,1.0,1.0,1.0
