target_class,condition,distortion_type,severity_level,severity_label,params,sample_idx,snr,canny_iou_vs_clean,grabcut_iou_gt,dl_f1_score,dl_jaccard_score
dog,motion_blur_L4,motion_blur,4,L4,{'kernel_size': 15},99.33333333333333,17.37308120727539,0.084700318271676,0.6974039214650721,0.7222222222222222,0.611111111111111
dog,motion_blur_L5,motion_blur,5,L5,{'kernel_size': 25},99.33333333333333,15.67326831817627,0.06136628489703844,0.6690956812657997,0.5,0.4444444444444444
dog,motion_blur_L6,motion_blur,6,L6,{'kernel_size': 41},99.33333333333333,14.28413200378418,0.042001448265600864,0.6692597941736569,0.16666666666666666,0.1111111111111111
dog,overexposure_L1,overexposure,1,L1,"{'factor': 1.1, 'bias': 10}",99.33333333333333,14.952143033345541,0.8538247870248613,0.8487970071863993,0.8888888888888888,0.8333333333333334
dog,overexposure_L2,overexposure,2,L2,"{'factor': 1.3, 'bias': 20}",99.33333333333333,7.533865292867024,0.6201246257214522,0.7856967819116344,0.8888888888888888,0.8333333333333334
dog,overexposure_L3,overexposure,3,L3,"{'factor': 1.6, 'bias': 35}",99.33333333333333,3.054921269416809,0.363150522509086,0.7485342510009302,0.8888888888888888,0.8333333333333334
dog,overexposure_L4,overexposure,4,L4,"{'factor': 2.0, 'bias': 50}",99.33333333333333,0.07379920283953349,0.24727928852282788,0.8177101082515135,0.8888888888888888,0.8333333333333334
dog,overexposure_L5,overexposure,5,L5,"{'factor': 2.5, 'bias': 75}",99.33333333333333,-1.9039120276769002,0.2024494325064045,0.36251564836731626,0.8888888888888888,0.8333333333333334
dog,overexposure_L6,overexposure,6,L6,"{'factor': 3.2, 'bias': 100}",99.33333333333333,-2.75105519592762,0.11428685635656329,0.3256921920699009,0.3333333333333333,0.3333333333333333
dog,salt_pepper_L1,salt_pepper,1,L1,{'amount': 0.005},99.33333333333333,20.45464833577474,0.6214842873219274,0.8250447140407452,0.8888888888888888,0.8333333333333334
dog,salt_pepper_L2,salt_pepper,2,L2,{'amount': 0.01},99.33333333333333,17.521259307861328,0.4713537565118939,0.7778204204806558,0.8888888888888888,0.8333333333333334
dog,salt_pepper_L3,salt_pepper,3,L3,{'amount': 0.03},99.33333333333333,12.796423276265463,0.25677246545882765,0.6246812077721259,0.8888888888888888,0.8333333333333334
dog,salt_pepper_L4,salt_pepper,4,L4,{'amount': 0.07},99.33333333333333,9.215935230255127,0.14711768148173665,0.5458940263741346,0.8888888888888888,0.8333333333333334
dog,salt_pepper_L5,salt_pepper,5,L5,{'amount': 0.15},99.33333333333333,6.128608067830403,0.09647889963318228,0.548040622203303,0.7777777777777777,0.6666666666666666
dog,salt_pepper_L6,salt_pepper,6,L6,{'amount': 0.3},99.33333333333333,3.50585142771403,0.07700242071796248,0.29227012462108454,0.7777777777777777,0.6666666666666666
horse,clean,clean,0,Clean,{},169.0,inf,1.0,0.6927512496661672,0.8333333333333333,0.75
horse,motion_blur_L1,motion_blur,1,L1,{'kernel_size': 3},169.0,24.413576126098633,0.5690119486074503,0.6919710464674658,0.8333333333333333,0.75
horse,motion_blur_L2,motion_blur,2,L2,{'kernel_size': 7},169.0,20.01820659637451,0.2613950047832696,0.6853047864005868,0.3333333333333333,0.25
horse,motion_blur_L3,motion_blur,3,L3,{'kernel_size': 11},169.0,18.48166275024414,0.20361210312335892,0.6893010876580785,0.3333333333333333,0.25
horse,motion_blur_L4,motion_blur,4,L4,{'kernel_size': 15},169.0,17.492857933044434,0.1714101689571866,0.6736686603431148,0.3333333333333333,0.25
horse,motion_blur_L5,motion_blur,5,L5,{'kernel_size': 25},169.0,15.895508766174316,0.13705440074742264,0.6590770497620386,0.0,0.0
horse,motion_blur_L6,motion_blur,6,L6,{'kernel_size': 41},169.0,14.395793914794922,0.11368291301391643,0.6411245971040798,0.0,0.0
horse,overexposure_L1,overexposure,1,L1,"{'factor': 1.1, 'bias': 10}",169.0,17.061376571655273,0.8612153437276993,0.7320148453695435,0.8333333333333333,0.75
horse,overexposure_L2,overexposure,2,L2,"{'factor': 1.3, 'bias': 20}",169.0,10.338396072387695,0.6797399835677348,0.7234512032935083,1.0,1.0
horse,overexposure_L3,overexposure,3,L3,"{'factor': 1.6, 'bias': 35}",169.0,6.989589214324951,0.5146562111361349,0.6675145372573551,0.8333333333333333,0.75
horse,overexposure_L4,overexposure,4,L4,"{'factor': 2.0, 'bias': 50}",169.0,4.842372894287109,0.3736201619649232,0.5088510778808492,1.0,1.0
horse,overexposure_L5,overexposure,5,L5,"{'factor': 2.5, 'bias': 75}",169.0,3.1875557228922844,0.2553744085050428,0.4067103617578899,0.5,0.5
horse,overexposure_L6,overexposure,6,L6,"{'factor': 3.2, 'bias': 100}",169.0,2.1318402886390686,0.16134449764084535,0.5741771517783621,0.0,0.0
horse,salt_pepper_L1,salt_pepper,1,L1,{'amount': 0.005},169.0,22.53878879547119,0.7920350381114919,0.7321768080528896,1.0,1.0
horse,salt_pepper_L2,salt_pepper,2,L2,{'amount': 0.01},169.0,19.67628288269043,0.6618248409945804,0.48364665259927103,1.0,1.0
horse,salt_pepper_L3,salt_pepper,3,L3,{'amount': 0.03},169.0,14.89632511138916,0.40601454708448137,0.4888337070293797,0.5,0.5
horse,salt_pepper_L4,salt_pepper,4,L4,{'amount': 0.07},169.0,11.276967525482178,0.24264836384445831,0.49307977988465607,0.5,0.5
horse,salt_pepper_L5,salt_pepper,5,L5,{'amount': 0.15},169.0,8.10830307006836,0.1558560285965426,0.5121174076312692,0.0,0.0
horse,salt_pepper_L6,salt_pepper,6,L6,{'amount': 0.3},169.0,5.433534622192383,0.11966564233120594,0.0,0.0,0.0
motorbike,clean,clean,0,Clean,{},193.0,inf,1.0,0.541134847817991,0.6666666666666666,0.5
motorbike,motion_blur_L1,motion_blur,1,L1,{'kernel_size': 3},193.0,20.513790130615234,0.5140037343291545,0.5752479443926422,1.0,1.0
motorbike,motion_blur_L2,motion_blur,2,L2,{'kernel_size': 7},193.0,16.026729583740234,0.2089420806148181,0.6220452614019074,1.0,1.0
motorbike,motion_blur_L3,motion_blur,3,L3,{'kernel_size': 11},193.0,14.713714599609375,0.14318608221047247,0.59535508441437,0.0,0.0
motorbike,motion_blur_L4,motion_blur,4,L4,{'kernel_size': 15},193.0,13.709457397460938,0.10219882316506658,0.6192039646894842,0.6666666666666666,0.5
motorbike,motion_blur_L5,motion_blur,5,L5,{'kernel_size': 25},193.0,12.060922622680664,0.05838626205598683,0.6216879369145538,0.6666666666666666,0.5
motorbike,motion_blur_L6,motion_blur,6,L6,{'kernel_size': 41},193.0,10.713759422302246,0.02841883482777206,0.6300937200206627,0.0,0.0
motorbike,overexposure_L1,overexposure,1,L1,"{'factor': 1.1, 'bias': 10}",193.0,17.045442581176758,0.9025706575770487,0.529418934684567,1.0,1.0
motorbike,overexposure_L2,overexposure,2,L2,"{'factor': 1.3, 'bias': 20}",193.0,9.6627779006958,0.774895046179681,0.2593452360632233,1.0,1.0
motorbike,overexposure_L3,overexposure,3,L3,"{'factor': 1.6, 'bias': 35}",193.0,5.123715400695801,0.6246833556846968,0.11526644590857885,1.0,1.0
motorbike,overexposure_L4,overexposure,4,L4,"{'factor': 2.0, 'bias': 50}",193.0,2.5018110275268555,0.4663667820069204,0.011754597009795498,1.0,1.0
motorbike,overexposure_L5,overexposure,5,L5,"{'factor': 2.5, 'bias': 75}",193.0,0.5255807638168335,0.3353322472182745,0.6147839666840187,1.0,1.0
motorbike,overexposure_L6,overexposure,6,L6,"{'factor': 3.2, 'bias': 100}",193.0,-0.8003673553466797,0.2506697808614412,0.0010829021778366022,1.0,1.0
motorbike,salt_pepper_L1,salt_pepper,1,L1,{'amount': 0.005},193.0,21.588768005371094,0.8212034878701545,0.5551009928106813,1.0,1.0
motorbike,salt_pepper_L2,salt_pepper,2,L2,{'amount': 0.01},193.0,18.108667373657227,0.6791536338546458,0.5864459584374679,1.0,1.0
motorbike,salt_pepper_L3,salt_pepper,3,L3,{'amount': 0.03},193.0,13.627199172973633,0.4305109337755208,0.5370202688583966,1.0,1.0
motorbike,salt_pepper_L4,salt_pepper,4,L4,{'amount': 0.07},193.0,10.032636642456055,0.2652151936649381,0.533536426146749,0.0,0.0
motorbike,salt_pepper_L5,salt_pepper,5,L5,{'amount': 0.15},193.0,6.927361965179443,0.1726397613775026,0.558071088974417,0.0,0.0
motorbike,salt_pepper_L6,salt_pepper,6,L6,{'amount': 0.3},193.0,4.2744832038879395,0.12999903633034596,0.5434362430131119,0.0,0.0
person,clean,clean,0,Clean,{},125.68181818181819,inf,1.0,0.5240538082136693,0.8696969696969696,0.8106060606060606
person,motion_blur_L1,motion_blur,1,L1,{'kernel_size': 3},125.68181818181819,23.285549423911355,0.5561314108134702,0.5560933783423615,0.8818181818181817,0.8181818181818182
person,motion_blur_L2,motion_blur,2,L2,{'kernel_size': 7},125.68181818181819,18.90591877157038,0.23392119886266904,0.500554510192966,0.8545454545454546,0.7803030303030304
person,motion_blur_L3,motion_blur,3,L3,{'kernel_size': 11},125.68181818181819,17.321144060655072,0.15910584894796934,0.48157665402054445,0.8484848484848485,0.7803030303030304
person,motion_blur_L4,motion_blur,4,L4,{'kernel_size': 15},125.68181818181819,16.280186653137207,0.11950516829056883,0.46487474596999784,0.8787878787878788,0.8257575757575758
person,motion_blur_L5,motion_blur,5,L5,{'kernel_size': 25},125.68181818181819,14.72179499539462,0.07279614499805956,0.4134428878520832,0.8712121212121212,0.8333333333333333
person,motion_blur_L6,motion_blur,6,L6,{'kernel_size': 41},125.68181818181819,13.282335021279074,0.04383770530695904,0.36574028038256085,0.5454545454545454,0.5
person,overexposure_L1,overexposure,1,L1,"{'factor': 1.1, 'bias': 10}",125.68181818181819,15.799788084897129,0.8834496090426872,0.5418913976496886,0.8606060606060606,0.7954545454545454
person,overexposure_L2,overexposure,2,L2,"{'factor': 1.3, 'bias': 20}",125.68181818181819,8.495541529221969,0.7143268282267964,0.5184583019047398,0.8242424242424242,0.7424242424242423
person,overexposure_L3,overexposure,3,L3,"{'factor': 1.6, 'bias': 35}",125.68181818181819,4.4637603543021465,0.5123312057100405,0.4865067613886239,0.8333333333333333,0.7803030303030304
person,overexposure_L4,overexposure,4,L4,"{'factor': 2.0, 'bias': 50}",125.68181818181819,2.186304024336013,0.3703508500029333,0.44583522285618393,0.9090909090909091,0.8636363636363636
person,overexposure_L5,overexposure,5,L5,"{'factor': 2.5, 'bias': 75}",125.68181818181819,0.4900418103418567,0.2556674992723945,0.3514560568970437,0.8636363636363636,0.7954545454545454
person,overexposure_L6,overexposure,6,L6,"{'factor': 3.2, 'bias': 100}",125.68181818181819,-0.6460090211846612,0.17083600169843363,0.2816880096747309,0.7878787878787878,0.7272727272727273
person,salt_pepper_L1,salt_pepper,1,L1,{'amount': 0.005},125.68181818181819,21.460056478326972,0.7618210739219823,0.536133693990328,0.9166666666666667,0.8787878787878788
person,salt_pepper_L2,salt_pepper,2,L2,{'amount': 0.01},125.68181818181819,18.4783146164634,0.6212320151220753,0.4953859887221375,0.9318181818181818,0.9015151515151515
person,salt_pepper_L3,salt_pepper,3,L3,{'amount': 0.03},125.68181818181819,13.750733332200484,0.36882995972437627,0.4538730745209305,0.8257575757575758,0.7651515151515151
person,salt_pepper_L4,salt_pepper,4,L4,{'amount': 0.07},125.68181818181819,10.180466153404929,0.2177755788102238,0.4352643723665807,0.8863636363636364,0.8333333333333333
person,salt_pepper_L5,salt_pepper,5,L5,{'amount': 0.15},125.68181818181819,7.0471566048535434,0.140531553218754,0.45716368847306144,0.8181818181818182,0.7727272727272727
person,salt_pepper_L6,salt_pepper,6,L6,{'amount': 0.3},125.68181818181819,4.387682378292084,0.10944944058999086,0.3327924781665559,0.6287878787878788,0.6060606060606061
pottedplant,clean,clean,0,Clean,{},96.0,inf,1.0,0.4070108933369436,1.0,1.0
pottedplant,motion_blur_L1,motion_blur,1,L1,{'kernel_size': 3},96.0,23.72638511657715,0.6366153557349352,0.3168117326907497,1.0,1.0
pottedplant,motion_blur_L2,motion_blur,2,L2,{'kernel_size': 7},96.0,20.125455856323242,0.3347292850732875,0.2690536661917446,1.0,1.0
pottedplant,motion_blur_L3,motion_blur,3,L3,{'kernel_size': 11},96.0,18.790773391723633,0.2655790318266916,0.3962321237670694,1.0,1.0
pottedplant,motion_blur_L4,motion_blur,4,L4,{'kernel_size': 15},96.0,17.92770767211914,0.23042092131405073,0.261945772290066,1.0,1.0
pottedplant,motion_blur_L5,motion_blur,5,L5,{'kernel_size': 25},96.0,16.56842041015625,0.18870588235294117,0.25964306275187105,1.0,1.0
pottedplant,motion_blur_L6,motion_blur,6,L6,{'kernel_size': 41},96.0,15.257707595825195,0.13507883149472089,0.2573797046212482,0.0,0.0
pottedplant,overexposure_L1,overexposure,1,L1,"{'factor': 1.1, 'bias': 10}",96.0,16.978271484375,0.9259671865505368,0.40915848321782283,1.0,1.0
pottedplant,overexposure_L2,overexposure,2,L2,"{'factor': 1.3, 'bias': 20}",96.0,10.3057279586792,0.8035969169283471,0.30342481103437036,1.0,1.0
pottedplant,overexposure_L3,overexposure,3,L3,"{'factor': 1.6, 'bias': 35}",96.0,6.59007453918457,0.6339528457458662,0.42864655543337954,1.0,1.0
pottedplant,overexposure_L4,overexposure,4,L4,"{'factor': 2.0, 'bias': 50}",96.0,4.844738483428955,0.48471025511066057,0.3089417280643001,1.0,1.0
pottedplant,overexposure_L5,overexposure,5,L5,"{'factor': 2.5, 'bias': 75}",96.0,3.737257719039917,0.34910043077962666,0.25736912623217534,1.0,1.0
pottedplant,overexposure_L6,overexposure,6,L6,"{'factor': 3.2, 'bias': 100}",96.0,2.954080581665039,0.2352502522261701,0.1422589107362037,1.0,1.0
pottedplant,salt_pepper_L1,salt_pepper,1,L1,{'amount': 0.005},96.0,23.85740089416504,0.7731607629427792,0.39768237546332125,1.0,1.0
pottedplant,salt_pepper_L2,salt_pepper,2,L2,{'amount': 0.01},96.0,20.816545486450195,0.6418148242024839,0.3970264765784114,1.0,1.0
pottedplant,salt_pepper_L3,salt_pepper,3,L3,{'amount': 0.03},96.0,16.1373291015625,0.38051143243820784,0.3915503891805757,1.0,1.0
pottedplant,salt_pepper_L4,salt_pepper,4,L4,{'amount': 0.07},96.0,12.530109405517578,0.2289154630979197,0.38101525243368933,1.0,1.0
pottedplant,salt_pepper_L5,salt_pepper,5,L5,{'amount': 0.15},96.0,9.413019180297852,0.15024224032369696,0.2445347227282664,1.0,1.0
pottedplant,salt_pepper_L6,salt_pepper,6,L6,{'amount': 0.3},96.0,6.671716690063477,0.11507016625539021,0.3624015416565324,1.0,1.0
sofa,clean,clean,0,Clean,{},85.33333333333333,inf,1.0,0.5821830559737539,0.8222222222222223,0.7222222222222222
sofa,motion_blur_L1,motion_blur,1,L1,{'kernel_size': 3},85.33333333333333,25.461140950520832,0.572067460112103,0.5738956963127433,0.7222222222222222,0.611111111111111
sofa,motion_blur_L2,motion_blur,2,L2,{'kernel_size': 7},85.33333333333333,21.531431833902996,0.28117244685889914,0.5673117537952184,0.611111111111111,0.4444444444444444
sofa,motion_blur_L3,motion_blur,3,L3,{'kernel_size': 11},85.33333333333333,20.018280029296875,0.21273698370003932,0.5603536876359457,0.16666666666666666,0.1111111111111111
sofa,motion_blur_L4,motion_blur,4,L4,{'kernel_size': 15},85.33333333333333,18.986533482869465,0.1747917551126362,0.5630605013554352,0.16666666666666666,0.1111111111111111
sofa,motion_blur_L5,motion_blur,5,L5,{'kernel_size': 25},85.33333333333333,17.339543024698894,0.1284404293598227,0.5553292458775979,0.16666666666666666,0.1111111111111111
sofa,motion_blur_L6,motion_blur,6,L6,{'kernel_size': 41},85.33333333333333,15.754310607910156,0.0937364898475873,0.539344087648168,0.16666666666666666,0.1111111111111111
sofa,overexposure_L1,overexposure,1,L1,"{'factor': 1.1, 'bias': 10}",85.33333333333333,16.56217320760091,0.8700351561935755,0.5776286615355781,0.8222222222222223,0.7222222222222222
sofa,overexposure_L2,overexposure,2,L2,"{'factor': 1.3, 'bias': 20}",85.33333333333333,9.230825265248617,0.7255439855999817,0.5796124771243356,0.7222222222222222,0.611111111111111
sofa,overexposure_L3,overexposure,3,L3,"{'factor': 1.6, 'bias': 35}",85.33333333333333,5.5525749524434405,0.5463896611002258,0.29192468367720054,0.7222222222222222,0.611111111111111
sofa,overexposure_L4,overexposure,4,L4,"{'factor': 2.0, 'bias': 50}",85.33333333333333,3.7829648653666177,0.3770085460936521,0.2608911404280648,0.48888888888888893,0.38888888888888884
sofa,overexposure_L5,overexposure,5,L5,"{'factor': 2.5, 'bias': 75}",85.33333333333333,2.469765285650889,0.25989146984905803,0.24641314237141243,0.48888888888888893,0.38888888888888884
sofa,overexposure_L6,overexposure,6,L6,"{'factor': 3.2, 'bias': 100}",85.33333333333333,1.578388477365176,0.18180297422338645,0.24282785402277837,0.48888888888888893,0.38888888888888884
sofa,salt_pepper_L1,salt_pepper,1,L1,{'amount': 0.005},85.33333333333333,22.993475596110027,0.697295975718081,0.5503390533807261,0.38888888888888884,0.27777777777777773
sofa,salt_pepper_L2,salt_pepper,2,L2,{'amount': 0.01},85.33333333333333,19.95430056254069,0.535850007157586,0.5619859675929199,0.7222222222222222,0.611111111111111
sofa,salt_pepper_L3,salt_pepper,3,L3,{'amount': 0.03},85.33333333333333,15.173989295959473,0.28806764136912916,0.5635942083796284,0.6,0.5555555555555555
sofa,salt_pepper_L4,salt_pepper,4,L4,{'amount': 0.07},85.33333333333333,11.54329522450765,0.15939533601830805,0.5844598084577158,0.38888888888888884,0.27777777777777773
sofa,salt_pepper_L5,salt_pepper,5,L5,{'amount': 0.15},85.33333333333333,8.428330103556315,0.10263689916404044,0.5882343467664888,0.38888888888888884,0.27777777777777773
sofa,salt_pepper_L6,salt_pepper,6,L6,{'amount': 0.3},85.33333333333333,5.69076140721639,0.07963079961643478,0.5967940745762904,0.16666666666666666,0.1111111111111111
train,clean,clean,0,Clean,{},163.0,inf,1.0,0.8139700762529083,1.0,1.0
train,motion_blur_L1,motion_blur,1,L1,{'kernel_size': 3},163.0,18.78490447998047,0.43356817876408593,0.8206171583587657,1.0,1.0
train,motion_blur_L2,motion_blur,2,L2,{'kernel_size': 7},163.0,16.165250778198242,0.17609656648028904,0.817167090754877,1.0,1.0
train,motion_blur_L3,motion_blur,3,L3,{'kernel_size': 11},163.0,15.312813758850098,0.11838566921464416,0.8155354602723024,1.0,1.0
train,motion_blur_L4,motion_blur,4,L4,{'kernel_size': 15},163.0,14.82365608215332,0.08832664682282904,0.8157983533540288,0.0,0.0
train,motion_blur_L5,motion_blur,5,L5,{'kernel_size': 25},163.0,14.163846969604492,0.06037182210348829,0.8027280506014798,0.0,0.0
train,motion_blur_L6,motion_blur,6,L6,{'kernel_size': 41},163.0,13.374070167541504,0.0403937842133145,0.7627049804538762,0.0,0.0
train,overexposure_L1,overexposure,1,L1,"{'factor': 1.1, 'bias': 10}",163.0,17.16330337524414,0.9167747233748271,0.8093429419245443,1.0,1.0
train,overexposure_L2,overexposure,2,L2,"{'factor': 1.3, 'bias': 20}",163.0,9.478433609008789,0.7897388914338067,0.9164762019327158,1.0,1.0
train,overexposure_L3,overexposure,3,L3,"{'factor': 1.6, 'bias': 35}",163.0,5.181341648101807,0.5594336951392166,0.6425258942981471,1.0,1.0
train,overexposure_L4,overexposure,4,L4,"{'factor': 2.0, 'bias': 50}",163.0,3.098529815673828,0.364613288935977,0.5818007584716389,1.0,1.0
train,overexposure_L5,overexposure,5,L5,"{'factor': 2.5, 'bias': 75}",163.0,1.7579710483551025,0.23033402029785746,0.49516247550620507,1.0,1.0
train,overexposure_L6,overexposure,6,L6,"{'factor': 3.2, 'bias': 100}",163.0,0.931518018245697,0.14912139287441561,0.39953654335165284,1.0,1.0
train,salt_pepper_L1,salt_pepper,1,L1,{'amount': 0.005},163.0,22.80527114868164,0.8860051318722921,0.7908469945355191,1.0,1.0
train,salt_pepper_L2,salt_pepper,2,L2,{'amount': 0.01},163.0,19.971120834350586,0.8025781527180983,0.791698759092854,1.0,1.0
train,salt_pepper_L3,salt_pepper,3,L3,{'amount': 0.03},163.0,15.330052375793457,0.5838992368387014,0.7850037860535555,1.0,1.0
train,salt_pepper_L4,salt_pepper,4,L4,{'amount': 0.07},163.0,11.642084121704102,0.3911190053285968,0.7757925961489001,1.0,1.0
train,salt_pepper_L5,salt_pepper,5,L5,{'amount': 0.15},163.0,8.525386810302734,0.2675459469259184,0.7335128330652493,1.0,1.0
train,salt_pepper_L6,salt_pepper,6,L6,{'amount': 0.3},163.0,5.867130279541016,0.2090310242243944,0.0,0.0,0.0
tvmonitor,clean,clean,0,Clean,{},4.0,inf,1.0,0.8862323831726184,1.0,1.0
tvmonitor,motion_blur_L1,motion_blur,1,L1,{'kernel_size': 3},4.0,27.926773071289062,0.7114975420060166,0.8866182819908351,1.0,1.0
tvmonitor,motion_blur_L2,motion_blur,2,L2,{'kernel_size': 7},4.0,22.30230712890625,0.42280644101215903,0.8867792307387182,1.0,1.0
tvmonitor,motion_blur_L3,motion_blur,3,L3,{'kernel_size': 11},4.0,20.021549224853516,0.3226048414592567,0.8932334007481725,1.0,1.0
tvmonitor,motion_blur_L4,motion_blur,4,L4,{'kernel_size': 15},4.0,18.718568801879883,0.27654286897694325,0.8982575817667433,1.0,1.0
tvmonitor,motion_blur_L5,motion_blur,5,L5,{'kernel_size': 25},4.0,16.731231689453125,0.1923156372650279,0.9165161919574014,1.0,1.0
tvmonitor,motion_blur_L6,motion_blur,6,L6,{'kernel_size': 41},4.0,15.109563827514648,0.09996533795493934,0.9271306134658153,1.0,1.0
tvmonitor,overexposure_L1,overexposure,1,L1,"{'factor': 1.1, 'bias': 10}",4.0,16.933427810668945,0.814523381294964,0.8675675675675676,1.0,1.0
tvmonitor,overexposure_L2,overexposure,2,L2,"{'factor': 1.3, 'bias': 20}",4.0,9.805891036987305,0.647798310091365,0.8169071946354974,1.0,1.0
tvmonitor,overexposure_L3,overexposure,3,L3,"{'factor': 1.6, 'bias': 35}",4.0,6.346616744995117,0.4885258406967135,0.8129436270282462,1.0,1.0
tvmonitor,overexposure_L4,overexposure,4,L4,"{'factor': 2.0, 'bias': 50}",4.0,4.424618721008301,0.36708172147001933,0.6910471941146787,1.0,1.0
tvmonitor,overexposure_L5,overexposure,5,L5,"{'factor': 2.5, 'bias': 75}",4.0,2.8091156482696533,0.23548671451958192,0.6119838121355734,1.0,1.0
tvmonitor,overexposure_L6,overexposure,6,L6,"{'factor': 3.2, 'bias': 100}",4.0,1.5961477756500244,0.10925196850393701,0.5534811097914136,1.0,1.0
tvmonitor,salt_pepper_L1,salt_pepper,1,L1,{'amount': 0.005},4.0,23.319385528564453,0.6986955508968088,0.883900088686513,1.0,1.0
tvmonitor,salt_pepper_L2,salt_pepper,2,L2,{'amount': 0.01},4.0,20.383012771606445,0.5501736600018774,0.8810391193185582,1.0,1.0
tvmonitor,salt_pepper_L3,salt_pepper,3,L3,{'amount': 0.03},4.0,15.62325382232666,0.3005852494938008,0.8824836968893531,1.0,1.0
tvmonitor,salt_pepper_L4,salt_pepper,4,L4,{'amount': 0.07},4.0,11.95071029663086,0.1689386475593372,0.9022373940939377,1.0,1.0
tvmonitor,salt_pepper_L5,salt_pepper,5,L5,{'amount': 0.15},4.0,8.861989974975586,0.10895713461727839,0.8942995804886074,1.0,1.0
tvmonitor,salt_pepper_L6,salt_pepper,6,L6,{'amount': 0.3},4.0,6.142035007476807,0.08140680074642338,0.9119848646870116,0.0,0.0
